brand,id,filename,description,rootfs_extracted,kernel_extracted,arch,kernel_version,url,product,version
openwrt,14568,openwrt/deefd7bca8987a36a5dd7257fff16995bc1280dc.bin,openwrt-15.05-ar71xx-generic-bxu2000n-2-a1-kernel.bin,f,t,,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-bxu2000n-2-a1-kernel.bin,15.0-ar71x-generi,
openwrt,12910,openwrt/5f3ee0ba6b15781461d690a7a345d70943efa0a8.bin,openwrt-au1000-au1500-squashfs-sysupgrade.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/au1000/generic/openwrt-au1000-au1500-squashfs-sysupgrade.bin,trun-au100-generi,
openwrt,12919,openwrt/15c9f5813981c8aea66252c488a711b12128c128.bin,openwrt-au1000-au1500-vmlinux.bin,f,t,,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/au1000/generic/openwrt-au1000-au1500-vmlinux.bin,trun-au100-generi,
openwrt,12952,openwrt/d0920eaaee827d4c9eaa72df0f5c2a5b5510ab01.bin,openwrt-ar7-generic-AG1A-squashfs-code.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/ar7/generic/openwrt-ar7-generic-AG1A-squashfs-code.bin,trun-ar-generi,
openwrt,12956,openwrt/291f04134241f38e43fb64360d870befede39618.bin,openwrt-ar7-generic-AG1B-squashfs-code.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/ar7/generic/openwrt-ar7-generic-AG1B-squashfs-code.bin,trun-ar-generi,
openwrt,14582,openwrt/31322ede2f6523b6c04ce0135621f9e7a9a8aed5.bin,openwrt-15.05-ar71xx-generic-bxu2000n-2-a1-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-bxu2000n-2-a1-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14586,openwrt/3551205ae5dfb6efec94aaefb4b1cb34134a77b5.bin,openwrt-15.05-ar71xx-generic-db120-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-db120-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14601,openwrt/bfb957ff066b306f86f2694fa6918749110fe0b8.bin,openwrt-15.05-ar71xx-generic-dgl-5500-a1-squashfs-factory.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-dgl-5500-a1-squashfs-factory.bin,15.0-ar71x-generi,
openwrt,14604,openwrt/3beefc8e1b5601f6c00c0afe27ec7ffd6d30d004.bin,openwrt-15.05-ar71xx-generic-dhp-1565-a1-squashfs-factory.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-dhp-1565-a1-squashfs-factory.bin,15.0-ar71x-generi,
openwrt,14591,openwrt/192859f399698a2e5b917dae10b4e1c5661b5dea.bin,openwrt-15.05-ar71xx-generic-dir-505-a1-squashfs-factory.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-dir-505-a1-squashfs-factory.bin,15.0-ar71x-generi,
openwrt,14580,openwrt/c6ebcc76181d54a55d9ba559bf847c7fea9216f1.bin,openwrt-15.05-ar71xx-generic-db120-kernel.bin,f,t,,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-db120-kernel.bin,15.0-ar71x-generi,
openwrt,14577,openwrt/5b028567708d7c85971975d569a48114427f92c4.bin,openwrt-15.05-ar71xx-generic-carambola2-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-carambola2-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14576,openwrt/3b36b964b0ca4dcbe91f63c1dd72a5cf96bed95e.bin,openwrt-15.05-ar71xx-generic-cap4200ag-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-cap4200ag-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14584,openwrt/7b8515ec16d3f295e292e4f140fa93773a19b373.bin,openwrt-15.05-ar71xx-generic-dgl-5500-a1-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-dgl-5500-a1-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14585,openwrt/4680cac7a1e90ac3964c9b53c0cec79acba33626.bin,openwrt-15.05-ar71xx-generic-dhp-1565-a1-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-dhp-1565-a1-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14588,openwrt/d48ece3ad3e048e5b04b697fb9dcdc3a9dfa5231.bin,openwrt-15.05-ar71xx-generic-dir-505-a1-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-dir-505-a1-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14590,openwrt/83a087d1cda8c3ce5d92a3fe65fd8135de0a6d25.bin,openwrt-15.05-ar71xx-generic-dir-600-a1-squashfs-factory.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-dir-600-a1-squashfs-factory.bin,15.0-ar71x-generi,
openwrt,14589,openwrt/676edbbf3038cb288a58fc756d401c5e26ddcd7f.bin,openwrt-15.05-ar71xx-generic-dir-600-a1-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-dir-600-a1-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14592,openwrt/344554e8784879c5100ec8b1b58e26bbec9959a9.bin,openwrt-15.05-ar71xx-generic-dir-601-a1-squashfs-factory.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-dir-601-a1-squashfs-factory.bin,15.0-ar71x-generi,
openwrt,14595,openwrt/4ed9c5a14b35e26861034ab768c34ad6742419b3.bin,openwrt-15.05-ar71xx-generic-dir-601-a1-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-dir-601-a1-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14593,openwrt/c25d82f9ce12122fb5fb026e2417e39edd9232fb.bin,openwrt-15.05-ar71xx-generic-dir-601-b1-squashfs-factory-NA.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-dir-601-b1-squashfs-factory-NA.bin,15.0-ar71x-generi,
openwrt,14599,openwrt/6721518b6a3b62adde1c64550cb1ce938fee5ea4.bin,openwrt-15.05-ar71xx-generic-dir-601-b1-squashfs-factory.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-dir-601-b1-squashfs-factory.bin,15.0-ar71x-generi,
openwrt,14594,openwrt/3f066fa59418d254336ddaceeacb11b0b72b232f.bin,openwrt-15.05-ar71xx-generic-dir-601-b1-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-dir-601-b1-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,12954,openwrt/31257f7173d6c67d40455e01a685365e45c445bb.bin,openwrt-ar7-generic-AG241v1-squashfs-code.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/ar7/generic/openwrt-ar7-generic-AG241v1-squashfs-code.bin,trun-ar-generi,
openwrt,14606,openwrt/8104c5d957e5007f1de49bc07d6baabc12801f7f.bin,openwrt-15.05-ar71xx-generic-dir-825-b1-squashfs-factory.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-dir-825-b1-squashfs-factory.bin,15.0-ar71x-generi,
openwrt,14628,openwrt/422cf2ec5dd1af05834aace21a3cd1e5a55cf9aa.bin,openwrt-15.05-ar71xx-generic-dir-825-c1-squashfs-factory.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-dir-825-c1-squashfs-factory.bin,15.0-ar71x-generi,
openwrt,14358,openwrt/766ff33e69e19391c23c5f843e3bf88b74607dd6.trx,openwrt-15.05-brcm47xx-legacy-asus-wl-320gp-squashfs.trx,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/brcm47xx/legacy/openwrt-15.05-brcm47xx-legacy-asus-wl-320gp-squashfs.trx,15.0-brcm47x-legac,
openwrt,14256,openwrt/2cdf62cd8169db1760eacb0bd1d2aa32039828c9.trx,openwrt-15.05-brcm47xx-mips74k-asus-rt-n66w-squashfs.trx,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/brcm47xx/mips74k/openwrt-15.05-brcm47xx-mips74k-asus-rt-n66w-squashfs.trx,15.0-brcm47x-mips74,
openwrt,14360,openwrt/8843887e9491bc959216dbd2b8e009c8ea806bbe.trx,openwrt-15.05-brcm47xx-legacy-asus-wl-330ge-squashfs.trx,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/brcm47xx/legacy/openwrt-15.05-brcm47xx-legacy-asus-wl-330ge-squashfs.trx,15.0-brcm47x-legac,
openwrt,14357,openwrt/155d1b27a1b0b2b1aa7aa383278913243bf5fc62.trx,openwrt-15.05-brcm47xx-legacy-asus-wl-300g-squashfs.trx,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/brcm47xx/legacy/openwrt-15.05-brcm47xx-legacy-asus-wl-300g-squashfs.trx,15.0-brcm47x-legac,
openwrt,14363,openwrt/de22e73cd410bcb3e3d218a19e33c762cd4d41d4.trx,openwrt-15.05-brcm47xx-legacy-asus-wl-500gp-v2-squashfs.trx,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/brcm47xx/legacy/openwrt-15.05-brcm47xx-legacy-asus-wl-500gp-v2-squashfs.trx,15.0-brcm47x-legac,
openwrt,14365,openwrt/455cdd7f84c0f48ad929c3e345abc23205b0bc95.bin,openwrt-15.05-brcm47xx-generic-linksys-wrt300n-v1.1-squashfs.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/brcm47xx/generic/openwrt-15.05-brcm47xx-generic-linksys-wrt300n-v1.1-squashfs.bin,15.0-brcm47x-generi,
openwrt,14359,openwrt/619da9a0425be647d1f4a5e00a26f3317bd6cd5f.trx,openwrt-15.05-brcm47xx-legacy-asus-wl-500gp-v1-squashfs.trx,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/brcm47xx/legacy/openwrt-15.05-brcm47xx-legacy-asus-wl-500gp-v1-squashfs.trx,15.0-brcm47x-legac,
openwrt,14362,openwrt/3ff9dc3fd87b406f13c31e78ab8c3e31c317d25d.trx,openwrt-15.05-brcm47xx-legacy-asus-wl-500w-squashfs.trx,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/brcm47xx/legacy/openwrt-15.05-brcm47xx-legacy-asus-wl-500w-squashfs.trx,15.0-brcm47x-legac,
openwrt,14361,openwrt/36d212cec0e785dab92b38448c0ffd892e04b794.bin,openwrt-15.05-brcm47xx-generic-linksys-e3000-v1-squashfs.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/brcm47xx/generic/openwrt-15.05-brcm47xx-generic-linksys-e3000-v1-squashfs.bin,15.0-brcm47x-generi,
openwrt,14367,openwrt/c9b1ce119eb3dc12b3aae3b458ff5b8f4a07ae3e.trx,openwrt-15.05-brcm47xx-legacy-asus-wl-520gu-squashfs.trx,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/brcm47xx/legacy/openwrt-15.05-brcm47xx-legacy-asus-wl-520gu-squashfs.trx,15.0-brcm47x-legac,
openwrt,14366,openwrt/e9a895fa3a61691b17148b38e6b6398987f1ab3d.bin,openwrt-15.05-brcm47xx-generic-linksys-wrt310n-v1-squashfs.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/brcm47xx/generic/openwrt-15.05-brcm47xx-generic-linksys-wrt310n-v1-squashfs.bin,15.0-brcm47x-generi,
openwrt,14368,openwrt/c691ef22a1457107a94b2e408ab3b312a9baa6ae.trx,openwrt-15.05-brcm47xx-legacy-asus-wl-550ge-squashfs.trx,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/brcm47xx/legacy/openwrt-15.05-brcm47xx-legacy-asus-wl-550ge-squashfs.trx,15.0-brcm47x-legac,
openwrt,14598,openwrt/027c67a5138771213cfff77114f20ffa66740cf4.bin,openwrt-15.05-ar71xx-generic-dir-615-c1-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-dir-615-c1-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14597,openwrt/1c4a742f7469d06eadc4ea945eae31eabb58a9fd.bin,openwrt-15.05-ar71xx-generic-dir-615-e1-squashfs-factory.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-dir-615-e1-squashfs-factory.bin,15.0-ar71x-generi,
openwrt,14596,openwrt/775e4c408ff2590daaecff29a5c64bf86a3ce979.bin,openwrt-15.05-ar71xx-generic-dir-615-c1-squashfs-factory.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-dir-615-c1-squashfs-factory.bin,15.0-ar71x-generi,
openwrt,14600,openwrt/688c4f125cde6a1ef109d3fce268d02c1b20bd48.bin,openwrt-15.05-ar71xx-generic-dir-615-e4-squashfs-factory.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-dir-615-e4-squashfs-factory.bin,15.0-ar71x-generi,
openwrt,14603,openwrt/163cf5a9e31af37f1ca256f76943598b3a983583.bin,openwrt-15.05-ar71xx-generic-dir-825-b1-squashfs-backup-loader.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-dir-825-b1-squashfs-backup-loader.bin,15.0-ar71x-generi,
openwrt,14602,openwrt/551bd3415d111083cf44080da041713815013596.bin,openwrt-15.05-ar71xx-generic-dir-825-b1-fat-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-dir-825-b1-fat-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14605,openwrt/c47d818c41e4e7ecbed8c5b367e105091faa508c.bin,openwrt-15.05-ar71xx-generic-dir-825-b1-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-dir-825-b1-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,12959,openwrt/dbefbed1bf08936fa1da200af75cdf8743ead0d3.bin,openwrt-ar7-generic-AG241v2-squashfs-code.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/ar7/generic/openwrt-ar7-generic-AG241v2-squashfs-code.bin,trun-ar-generi,
openwrt,12951,openwrt/3313e9584ec00d18a5f5d7dee8ee73877520f3c9.bin,openwrt-adm8668-squashfs.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/adm8668/generic/openwrt-adm8668-squashfs.bin,trun-adm866-generi,
openwrt,12961,openwrt/60d17623fc8285c3e28f33f68a258cc23c3d2c6c.bin,openwrt-adm8668-vmlinux.bin,f,t,,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/adm8668/generic/openwrt-adm8668-vmlinux.bin,trun-adm866-generi,
openwrt,12969,openwrt/74ba75a747be61310ac31d793829bdeccc6d46fd.bin,openwrt-ar7-generic-AG310-squashfs-code.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/ar7/generic/openwrt-ar7-generic-AG310-squashfs-code.bin,trun-ar-generi,
openwrt,12972,openwrt/f48a52281a8a226e97fb5e4881e61d8a2a59d0cd.bin,openwrt-ar7-generic-AG241v2b-squashfs-code.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/ar7/generic/openwrt-ar7-generic-AG241v2b-squashfs-code.bin,trun-ar-generi,
openwrt,12981,openwrt/fa0debf763d9e3cb76e140a2007021ec6e93bf12.bin,openwrt-ar7-generic-WA21-squashfs-code.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/ar7/generic/openwrt-ar7-generic-WA21-squashfs-code.bin,trun-ar-generi,
openwrt,12979,openwrt/5ada70b66da21485064303642ed8a39b9ef7b8c1.bin,openwrt-ar7-generic-Titan-na-squashfs-code.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/ar7/generic/openwrt-ar7-generic-Titan-na-squashfs-code.bin,trun-ar-generi,
openwrt,12985,openwrt/9df444ac6207ca4d07b636823c1e245eefc00219.bin,openwrt-ar7-generic-WA22-squashfs-code.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/ar7/generic/openwrt-ar7-generic-WA22-squashfs-code.bin,trun-ar-generi,
openwrt,12986,openwrt/91e664b5ec4f9bfbc123d6dd16946df9f0f6adc5.bin,openwrt-ar7-generic-WA31-squashfs-code.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/ar7/generic/openwrt-ar7-generic-WA31-squashfs-code.bin,trun-ar-generi,
openwrt,12983,openwrt/b748f89b477ac5c426510cb4b979e5ef4236da5e.bin,openwrt-ar7-generic-Titan-squashfs-code.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/ar7/generic/openwrt-ar7-generic-Titan-squashfs-code.bin,trun-ar-generi,
openwrt,12987,openwrt/1b56fbc667f8b8ab59115c725d9a17e50c0f0073.bin,openwrt-ar7-generic-WA32-squashfs-code.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/ar7/generic/openwrt-ar7-generic-WA32-squashfs-code.bin,trun-ar-generi,
openwrt,12957,openwrt/b219bc34a6ecee3b07402c32138cb5c560b4af78.bin,openwrt-adm8668-uImage-gzip.bin,f,t,,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/adm8668/generic/openwrt-adm8668-uImage-gzip.bin,trun-adm866-generi,
openwrt,12962,openwrt/d2c510198904aab16c116ee3692c250d55a09ece.bin,openwrt-adm5120-router_le-cg-nsadp-squashfs-webui.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/adm5120/generic/openwrt-adm5120-router_le-cg-nsadp-squashfs-webui.bin,trun-adm512-generi,
openwrt,12982,openwrt/4b1354f9e7483c1e00c8bc8d35a1f11c72ddf08a.bin,openwrt-adm5120-router_le-dns-120-squashfs-webui.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/adm5120/generic/openwrt-adm5120-router_le-dns-120-squashfs-webui.bin,trun-adm512-generi,
openwrt,12989,openwrt/8227e895ee60058aa57f2f3774b7a0a43a462b61.bin,openwrt-ar7-generic-WA7A-squashfs-code.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/ar7/generic/openwrt-ar7-generic-WA7A-squashfs-code.bin,trun-ar-generi,
openwrt,12990,openwrt/b2971436e1229b0af47cdd13f3ba9163f4d81344.bin,openwrt-ar7-generic-WA7B-squashfs-code.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/ar7/generic/openwrt-ar7-generic-WA7B-squashfs-code.bin,trun-ar-generi,
openwrt,12993,openwrt/01b9e59ea36b2a39bd43398c90b1e7c093c6a283.bin,openwrt-ar7-generic-WAG54GP2v1-squashfs-code.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/ar7/generic/openwrt-ar7-generic-WAG54GP2v1-squashfs-code.bin,trun-ar-generi,
openwrt,12999,openwrt/34e14c878c9aa3d743ca5176816500f1ae37449e.bin,openwrt-ar7-generic-squashfs.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/ar7/generic/openwrt-ar7-generic-squashfs.bin,trun-ar-generi,
openwrt,12992,openwrt/cf36138e58664eefed39071f915f9bcd0140ca94.bin,openwrt-ar7-generic-WAG2-squashfs-code.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/ar7/generic/openwrt-ar7-generic-WAG2-squashfs-code.bin,trun-ar-generi,
openwrt,12996,openwrt/9fb075d5e9bc9b48598e823dfb0f89c40c6e52e5.bin,openwrt-ar7-generic-WAG54GP2v2-squashfs-code.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/ar7/generic/openwrt-ar7-generic-WAG54GP2v2-squashfs-code.bin,trun-ar-generi,
openwrt,14369,openwrt/221b287eb926c0c3ddf5cebdf81bd85760198f81.bin,openwrt-15.05-brcm47xx-generic-linksys-wrt350n-v1-squashfs.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/brcm47xx/generic/openwrt-15.05-brcm47xx-generic-linksys-wrt350n-v1-squashfs.bin,15.0-brcm47x-generi,
openwrt,14377,openwrt/daf6407a4678e1ee479e7d49bb92d66b348ed009.bin,openwrt-15.05-brcm47xx-legacy-dwl3150-squashfs.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/brcm47xx/legacy/openwrt-15.05-brcm47xx-legacy-dwl3150-squashfs.bin,15.0-brcm47x-legac,
openwrt,14376,openwrt/ea518d64794d6de18b5f381fc5d23746d2319d34.bin,openwrt-15.05-brcm47xx-generic-linksys-wrt610n-v2-squashfs.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/brcm47xx/generic/openwrt-15.05-brcm47xx-generic-linksys-wrt610n-v2-squashfs.bin,15.0-brcm47x-generi,
openwrt,14371,openwrt/bd937788bbf60e672fd9aa3cd6f05b84ac9366b1.bin,openwrt-15.05-brcm47xx-generic-linksys-wrt610n-v1-squashfs.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/brcm47xx/generic/openwrt-15.05-brcm47xx-generic-linksys-wrt610n-v1-squashfs.bin,15.0-brcm47x-generi,
openwrt,14372,openwrt/ba61dd77985707851a67620f5d39654795a1e501.trx,openwrt-15.05-brcm47xx-legacy-asus-wl-hdd25-squashfs.trx,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/brcm47xx/legacy/openwrt-15.05-brcm47xx-legacy-asus-wl-hdd25-squashfs.trx,15.0-brcm47x-legac,
openwrt,14379,openwrt/70602f9c2ca1972303efe80b2e6ca918c87b0a8e.bin,openwrt-15.05-brcm47xx-legacy-e970-squashfs-gz.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/brcm47xx/legacy/openwrt-15.05-brcm47xx-legacy-e970-squashfs-gz.bin,15.0-brcm47x-legac,
openwrt,14383,openwrt/5386527e78b66f8aabdc0428766d66049ed0fe2c.bin,openwrt-15.05-brcm47xx-legacy-linksys-wrt150n-squashfs.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/brcm47xx/legacy/openwrt-15.05-brcm47xx-legacy-linksys-wrt150n-squashfs.bin,15.0-brcm47x-legac,
openwrt,12995,openwrt/769a7dd2d6425a80bb57decd26ad5d927b4fb251.bin,openwrt-adm5120-router_le-mu-5000fs-squashfs-webui.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/adm5120/generic/openwrt-adm5120-router_le-mu-5000fs-squashfs-webui.bin,trun-adm512-generi,
openwrt,13000,openwrt/05fcf15a3fd5ae3fea56bcf92581fc8bf46ebbe8.bin,openwrt-adm5120-router_le-nfs-101wu-squashfs-webui.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/adm5120/generic/openwrt-adm5120-router_le-nfs-101wu-squashfs-webui.bin,trun-adm512-generi,
openwrt,13003,openwrt/e1a3a87acfb1c1a5b6cdcd91591e8416d65829d3.bin,openwrt-adm5120-router_le-np27g-squashfs.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/adm5120/generic/openwrt-adm5120-router_le-np27g-squashfs.bin,trun-adm512-generi,
openwrt,13002,openwrt/2d214d9927ed8a781da038b5f326b9629b3273eb.bin,openwrt-adm5120-router_le-np28g-squashfs.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/adm5120/generic/openwrt-adm5120-router_le-np28g-squashfs.bin,trun-adm512-generi,
openwrt,13004,openwrt/4de7abfae78ba3b17bdc691d32ea42d05f7ef68f.bin,openwrt-adm5120-router_le-tn-u100-squashfs-webui.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/adm5120/generic/openwrt-adm5120-router_le-tn-u100-squashfs-webui.bin,trun-adm512-generi,
openwrt,13005,openwrt/8886ac36fa4674ce720b888e47f9aad004f42053.bin,openwrt-adm5120-router_le-wp54ag-squashfs.bin,t,t,mipsel,Linux kernel version 3.18.4,http://archive.openwrt.org/snapshots/trunk/adm5120/generic/openwrt-adm5120-router_le-wp54ag-squashfs.bin,trun-adm512-generi,
